indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
Male healthy life expectancy,S12000039,West Dunbartonshire,Local Authority District,59.13,yrs,Years,2017-19,57.43,60.83,
Male healthy life expectancy,S12000039,West Dunbartonshire,Local Authority District,58.06,yrs,Years,2018-20,56.04,60.09,
Male healthy life expectancy,S12000040,West Lothian,Local Authority District,61.31,yrs,Years,2018-20,58.95,63.66,
Male healthy life expectancy,S12000040,West Lothian,Local Authority District,61.33,yrs,Years,2017-19,59.29,63.36,
Male healthy life expectancy,S12000040,West Lothian,Local Authority District,62.45,yrs,Years,2013-15,60.54,64.37,
Male healthy life expectancy,S12000040,West Lothian,Local Authority District,62.28,yrs,Years,2014-16,60.27,64.29,
Male healthy life expectancy,S12000040,West Lothian,Local Authority District,61.88,yrs,Years,2015-17,59.62,64.13,
Male healthy life expectancy,S12000040,West Lothian,Local Authority District,63.04,yrs,Years,2016-18,61.04,65.03,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,61.81,yrs,Years,2013-15,60.65,62.97,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,61.47,yrs,Years,2018-20,60.49,62.45,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,61.16,yrs,Years,2017-19,60.39,61.93,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,61.73,yrs,Years,2016-18,60.94,62.53,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,61.15,yrs,Years,2015-17,60.25,62.05,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,60.34,yrs,Years,2014-16,59.44,61.23,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,60.52,yrs,Years,2011-13,59.68,61.36,
Male healthy life expectancy,N92000002,Northern Ireland,Nation,61.16,yrs,Years,2012-14,60.31,62.02,
Male healthy life expectancy,N09000001,Antrim and Newtownabbey,Local Authority District,59.11,yrs,Years,2014-16,55.21,63.02,
Male healthy life expectancy,N09000001,Antrim and Newtownabbey,Local Authority District,62.87,yrs,Years,2016-18,59.48,66.27,
Male healthy life expectancy,N09000001,Antrim and Newtownabbey,Local Authority District,61.38,yrs,Years,2018-20,57.83,64.93,
Male healthy life expectancy,N09000001,Antrim and Newtownabbey,Local Authority District,59.71,yrs,Years,2015-17,56.09,63.32,
Male healthy life expectancy,N09000001,Antrim and Newtownabbey,Local Authority District,64.39,yrs,Years,2017-19,61.27,67.51,
Male healthy life expectancy,N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,61.77,yrs,Years,2018-20,59.42,64.13,
Male healthy life expectancy,N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,61.12,yrs,Years,2017-19,59.1,63.14,
Male healthy life expectancy,N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,60.93,yrs,Years,2016-18,58.69,63.17,
Male healthy life expectancy,N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,63.64,yrs,Years,2015-17,61.3,65.97,
Male healthy life expectancy,N09000002,"Armagh City, Banbridge and Craigavon",Local Authority District,63.62,yrs,Years,2014-16,61.17,66.07,
Male healthy life expectancy,N09000003,Belfast,Local Authority District,55.48,yrs,Years,2018-20,53.11,57.85,
Male healthy life expectancy,N09000003,Belfast,Local Authority District,54.4,yrs,Years,2017-19,52.38,56.41,
Male healthy life expectancy,N09000003,Belfast,Local Authority District,57.41,yrs,Years,2016-18,55.45,59.37,
Male healthy life expectancy,N09000003,Belfast,Local Authority District,55.67,yrs,Years,2015-17,53.25,58.08,
Male healthy life expectancy,N09000003,Belfast,Local Authority District,54.95,yrs,Years,2014-16,52.63,57.26,
Male healthy life expectancy,N09000004,Causeway Coast and Glens,Local Authority District,62.57,yrs,Years,2017-19,59.75,65.39,
Male healthy life expectancy,N09000004,Causeway Coast and Glens,Local Authority District,60.28,yrs,Years,2014-16,56.98,63.58,
Male healthy life expectancy,N09000004,Causeway Coast and Glens,Local Authority District,61.81,yrs,Years,2015-17,58.68,64.94,
Male healthy life expectancy,N09000004,Causeway Coast and Glens,Local Authority District,59.85,yrs,Years,2016-18,56.34,63.35,
Male healthy life expectancy,N09000004,Causeway Coast and Glens,Local Authority District,63.88,yrs,Years,2018-20,60.9,66.86,
Male healthy life expectancy,N09000005,Derry City and Strabane,Local Authority District,58.25,yrs,Years,2015-17,55.24,61.25,
Male healthy life expectancy,N09000005,Derry City and Strabane,Local Authority District,59.61,yrs,Years,2014-16,56.61,62.61,
Male healthy life expectancy,N09000005,Derry City and Strabane,Local Authority District,58.63,yrs,Years,2016-18,56.12,61.14,
Male healthy life expectancy,N09000005,Derry City and Strabane,Local Authority District,58.64,yrs,Years,2017-19,56.22,61.07,
Male healthy life expectancy,N09000005,Derry City and Strabane,Local Authority District,59.95,yrs,Years,2018-20,57.19,62.7,
Male healthy life expectancy,N09000006,Fermanagh and Omagh,Local Authority District,61.4,yrs,Years,2017-19,58.79,64.01,
Male healthy life expectancy,N09000006,Fermanagh and Omagh,Local Authority District,63.3,yrs,Years,2016-18,60.5,66.11,
Male healthy life expectancy,N09000006,Fermanagh and Omagh,Local Authority District,61.67,yrs,Years,2015-17,58.22,65.12,
Male healthy life expectancy,N09000006,Fermanagh and Omagh,Local Authority District,61.38,yrs,Years,2018-20,58.56,64.19,
Male healthy life expectancy,N09000006,Fermanagh and Omagh,Local Authority District,58.62,yrs,Years,2014-16,55.81,61.43,
Male healthy life expectancy,N09000007,Lisburn and Castlereagh,Local Authority District,68.43,yrs,Years,2016-18,65.82,71.05,
Male healthy life expectancy,N09000007,Lisburn and Castlereagh,Local Authority District,63.72,yrs,Years,2018-20,60.89,66.56,
Male healthy life expectancy,N09000007,Lisburn and Castlereagh,Local Authority District,64.56,yrs,Years,2017-19,62.07,67.06,
Male healthy life expectancy,N09000007,Lisburn and Castlereagh,Local Authority District,64.47,yrs,Years,2014-16,61.53,67.41,
Male healthy life expectancy,N09000007,Lisburn and Castlereagh,Local Authority District,65.12,yrs,Years,2015-17,62.07,68.17,
Male healthy life expectancy,N09000008,Mid and East Antrim,Local Authority District,61.66,yrs,Years,2016-18,58.83,64.49,
Male healthy life expectancy,N09000008,Mid and East Antrim,Local Authority District,63.25,yrs,Years,2014-16,60.32,66.18,
Male healthy life expectancy,N09000008,Mid and East Antrim,Local Authority District,62.17,yrs,Years,2015-17,58.92,65.43,
Male healthy life expectancy,N09000008,Mid and East Antrim,Local Authority District,62.21,yrs,Years,2017-19,59.38,65.03,
Male healthy life expectancy,N09000008,Mid and East Antrim,Local Authority District,61.01,yrs,Years,2018-20,57.12,64.89,
Male healthy life expectancy,N09000009,Mid Ulster,Local Authority District,61.66,yrs,Years,2017-19,59.24,64.07,
Male healthy life expectancy,N09000009,Mid Ulster,Local Authority District,63.59,yrs,Years,2018-20,60.47,66.72,
Male healthy life expectancy,N09000009,Mid Ulster,Local Authority District,60.42,yrs,Years,2016-18,57.84,62.99,
Male healthy life expectancy,N09000009,Mid Ulster,Local Authority District,59.19,yrs,Years,2015-17,56.28,62.11,
Male healthy life expectancy,N09000009,Mid Ulster,Local Authority District,58.93,yrs,Years,2014-16,56.09,61.76,
Male healthy life expectancy,N09000010,"Newry, Mourne and Down",Local Authority District,62.76,yrs,Years,2018-20,59.82,65.7,
Male healthy life expectancy,N09000010,"Newry, Mourne and Down",Local Authority District,63.31,yrs,Years,2017-19,60.89,65.74,
Male healthy life expectancy,N09000010,"Newry, Mourne and Down",Local Authority District,62.86,yrs,Years,2016-18,60.41,65.32,
Male healthy life expectancy,N09000010,"Newry, Mourne and Down",Local Authority District,62.33,yrs,Years,2015-17,58.92,65.74,
Male healthy life expectancy,N09000010,"Newry, Mourne and Down",Local Authority District,60.43,yrs,Years,2014-16,56.55,64.32,
Male healthy life expectancy,N09000011,Ards and North Down,Local Authority District,64.35,yrs,Years,2016-18,61.6,67.11,
Male healthy life expectancy,N09000011,Ards and North Down,Local Authority District,64.23,yrs,Years,2018-20,61.26,67.19,
Male healthy life expectancy,N09000011,Ards and North Down,Local Authority District,64.74,yrs,Years,2017-19,62.48,67,
Male healthy life expectancy,N09000011,Ards and North Down,Local Authority District,64.17,yrs,Years,2014-16,61.2,67.14,
Male healthy life expectancy,N09000011,Ards and North Down,Local Authority District,64.75,yrs,Years,2015-17,61.95,67.56,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.59,yrs,Years,2018-20,63.4,63.77,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.28,yrs,Years,2017-19,63.11,63.44,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.59,yrs,Years,2016-18,63.43,63.75,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.57,yrs,Years,2015-17,63.41,63.73,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.66,yrs,Years,2014-16,63.51,63.82,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.82,yrs,Years,2013-15,63.66,63.97,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.67,yrs,Years,2011-13,63.52,63.82,
Female healthy life expectancy,K02000001,United Kingdom,Country,63.7,yrs,Years,2012-14,63.55,63.85,
Female healthy life expectancy,E92000001,England,Nation,63.84,yrs,Years,2011-13,63.67,64.01,
Female healthy life expectancy,E92000001,England,Nation,64.06,yrs,Years,2013-15,63.89,64.24,
Female healthy life expectancy,E92000001,England,Nation,63.81,yrs,Years,2014-16,63.63,63.98,
Female healthy life expectancy,E92000001,England,Nation,63.77,yrs,Years,2015-17,63.6,63.95,
Female healthy life expectancy,E92000001,England,Nation,63.89,yrs,Years,2016-18,63.7,64.07,
Female healthy life expectancy,E92000001,England,Nation,63.52,yrs,Years,2017-19,63.33,63.71,
Female healthy life expectancy,E92000001,England,Nation,63.85,yrs,Years,2012-14,63.68,64.03,
Female healthy life expectancy,E92000001,England,Nation,63.87,yrs,Years,2018-20,63.66,64.07,
Female healthy life expectancy,E12000001,North East,Region,60.06,yrs,Years,2013-15,59.47,60.65,
Female healthy life expectancy,E12000001,North East,Region,59.91,yrs,Years,2012-14,59.32,60.5,
Female healthy life expectancy,E12000001,North East,Region,60.53,yrs,Years,2014-16,59.94,61.13,
Female healthy life expectancy,E12000001,North East,Region,60.35,yrs,Years,2015-17,59.76,60.94,
Female healthy life expectancy,E12000001,North East,Region,59.66,yrs,Years,2016-18,59.02,60.3,
Female healthy life expectancy,E12000001,North East,Region,59.04,yrs,Years,2017-19,58.37,59.7,
Female healthy life expectancy,E12000001,North East,Region,59.66,yrs,Years,2018-20,58.95,60.36,
Female healthy life expectancy,E12000001,North East,Region,60.27,yrs,Years,2011-13,59.69,60.85,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,60.08,yrs,Years,2018-20,59.13,61.03,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,58.85,yrs,Years,2017-19,57.96,59.75,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,59.83,yrs,Years,2016-18,58.94,60.72,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,60.24,yrs,Years,2015-17,59.36,61.12,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,60.68,yrs,Years,2014-16,59.79,61.58,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,60.39,yrs,Years,2013-15,59.53,61.25,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,60.73,yrs,Years,2012-14,59.91,61.54,
Female healthy life expectancy,E47000006,Tees Valley,Combined Authority or City Region,60.54,yrs,Years,2011-13,59.73,61.35,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,58.89,yrs,Years,2015-17,57.91,59.86,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,57.96,yrs,Years,2016-18,56.89,59.04,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,58.39,yrs,Years,2017-19,57.29,59.5,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,58.77,yrs,Years,2018-20,57.62,59.92,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,59,yrs,Years,2011-13,58.01,59.98,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,58.2,yrs,Years,2012-14,57.19,59.2,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,58.17,yrs,Years,2013-15,57.2,59.14,
Female healthy life expectancy,E47000010,North East,Combined Authority or City Region,59.22,yrs,Years,2014-16,58.22,60.21,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,60.55,yrs,Years,2018-20,59.18,61.91,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,61.91,yrs,Years,2016-18,60.73,63.09,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,60.01,yrs,Years,2017-19,58.79,61.23,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,62.66,yrs,Years,2014-16,61.59,63.73,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,62.05,yrs,Years,2011-13,61,63.09,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,62.67,yrs,Years,2015-17,61.61,63.74,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,61.91,yrs,Years,2012-14,60.86,62.97,
Female healthy life expectancy,E47000011,North of Tyne,Combined Authority or City Region,62.73,yrs,Years,2013-15,61.66,63.8,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,59.8,yrs,Years,2011-13,57.98,61.62,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,59.86,yrs,Years,2018-20,57.88,61.84,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,57.61,yrs,Years,2012-14,55.72,59.51,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,58.94,yrs,Years,2014-16,57.14,60.73,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,56.89,yrs,Years,2013-15,55.15,58.63,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,58.38,yrs,Years,2016-18,56.4,60.37,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,58.34,yrs,Years,2017-19,56.28,60.4,
Female healthy life expectancy,E06000047,County Durham,County or Unitary Authority,58.73,yrs,Years,2015-17,57.01,60.45,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,60.61,yrs,Years,2018-20,58.51,62.7,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,62.16,yrs,Years,2017-19,60.37,63.94,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,63.43,yrs,Years,2014-16,61.52,65.35,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,61.42,yrs,Years,2013-15,59.54,63.29,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,61.74,yrs,Years,2012-14,59.88,63.61,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,62.91,yrs,Years,2011-13,61.1,64.72,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,64.26,yrs,Years,2015-17,62.46,66.06,
Female healthy life expectancy,E06000005,Darlington,County or Unitary Authority,63.25,yrs,Years,2016-18,61.44,65.06,
Female healthy life expectancy,E06000001,Hartlepool,County or Unitary Authority,56.81,yrs,Years,2011-13,54.98,58.63,
Female healthy life expectancy,E06000001,Hartlepool,County or Unitary Authority,57.08,yrs,Years,2012-14,55.36,58.79,
Female healthy life expectancy,E06000001,Hartlepool,County or Unitary Authority,55.12,yrs,Years,2013-15,53.24,56.99,
Female healthy life expectancy,E06000001,Hartlepool,County or Unitary Authority,57.38,yrs,Years,2014-16,55.63,59.13,
Female healthy life expectancy,E06000001,Hartlepool,County or Unitary Authority,57.02,yrs,Years,2015-17,55.24,58.8,
